ID,COORD_E,COORD_N,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,ESTAB_SA,ENDERECO,BAIRRO,TELEFONE,CEP,CNES,SA_DEPADM,DEPADM,SA_TIPO,TIPO,SA_CLASSE,CLASSE,LEITOS
34,337456.03,7388343.70,355030868000236,3550308005086,68,SACOMA,13,IPIRANGA,Sul,Sul 1,LUIZ B BARATA HELIOPOLIS - AE,"AV ALM DELAMARE, 1534",IPIRANGA,,4230000.000000000000000,6479200,2,Estadual,1,AMBULATORIO DE ESPECIALIDADES,1,AMBULATORIOS ESPECIALIZADOS,0
35,336793.02,7396781.55,355030808000018,3550308005016,8,BELEM,25,MOOCA,Leste,Leste 1,MARIA ZELIA - AMBULATORIO DE ESPECIALIDADES,"R JEQUITINHONHA, 360",CATUMBI,2913003,3021040.000000000000000,2091542,2,Estadual,1,AMBULATORIO DE ESPECIALIDADES,1,AMBULATORIOS ESPECIALIZADOS,0
36,328170.77,7371824.46,355030830000013,3550308005280,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,"MILTON ALDRED,DR-AE","R S CAETANO DO SUL, 381",GRAJAU,59322015,4840230.000000000000000,2751909,1,Municipal,1,AMBULATORIO DE ESPECIALIDADES,1,AMBULATORIOS ESPECIALIZADOS,0
37,322362.51,7410707.53,355030861000051,3550308005242,61,PERUS,01,PERUS,Norte,Norte 2,PERUS-AE,"R JULIO DE OLIVEIRA, 80",V FLAMENGO,39171263,5201070.000000000000000,3094340,1,Municipal,1,AMBULATORIO DE ESPECIALIDADES,1,AMBULATORIOS ESPECIALIZADOS,0
38,323578.70,7401772.75,355030863000002,3550308005113,63,PIRITUBA,02,PIRITUBA-JARAGUA,Norte,Norte 2,PIRITUBA - AE,"AV MENOTTI LAUDISIO, 100",PIRITUBA,39747000,2945000.000000000000000,6670849,1,Municipal,1,AMBULATORIO DE ESPECIALIDADES,1,AMBULATORIOS ESPECIALIZADOS,0
39,347654.40,7387960.98,355030876000172,3550308005209,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,SAPOPEMBA - AE,"R JOAO LOPES DE LIMA, 1151",JD. SAPOPEMBA,29623480,3976020.000000000000000,2751968,1,Municipal,1,AMBULATORIO DE ESPECIALIDADES,1,AMBULATORIOS ESPECIALIZADOS,0
41,349455.67,7400913.57,355030828000049,3550308005192,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,V PARANAGUA-AE,"R JOSE GOES NOGUEIRA, 70",V  PARANAGUA,69438044,3807380.000000000000000,2751836,1,Municipal,1,AMBULATORIO DE ESPECIALIDADES,1,AMBULATORIOS ESPECIALIZADOS,0
42,338480.85,7391125.40,355030893000064,3550308005042,93,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,V PRUDENTE - AE,"PC DO CENTENARIO DE VILA PRUDENTE, 108",V  PRUDENTE,22731665,3132050.000000000000000,2751852,1,Municipal,1,AMBULATORIO DE ESPECIALIDADES,1,AMBULATORIOS ESPECIALIZADOS,0
44,337938.56,7398471.80,355030889000163,3550308005033,89,VILA MARIA,07,VILA MARIA-VILA GUILHERME,Norte,Norte1,VILA MARIA - AME DE PSIQUIATRIA,"AV GUILHERME COTCHING, 1600",VILA MARIA,,2113012.000000000000000,6578578,2,Estadual,1,AMBULATORIO DE SAUDE MENTAL,3,SAUDE MENTAL,0
45,334337.21,7389405.65,355030890000089,3550308005046,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,C R HOMEOPATIA E MEDICINA TRADICIONAL,"R JOAO BAPTISTUSSI, 55",CONJ DOS BANCARIOS,55712682,4121100.000000000000000,2786796,1,Municipal,37,AMBULATORIOS ESPECIALIZADOS,1,AMBULATORIOS ESPECIALIZADOS,0
53,346742.43,7395609.89,355030891000094,3550308005147,91,VILA MATILDE,21,PENHA,Leste,Leste 1,ALEXANDRE ZAIO-AMA,"R ALVES MALDONADO, 128",VL. NHOCUNE,67492855,3558000.000000000000000,6143121,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
54,332335.23,7381892.11,355030838000108,3550308005163,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,AMERICANOPOLIS-AMA,"R CIDADE DE SANTOS, 46",JABAQUARA,55621476,4336050.000000000000000,6143237,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
57,332177.07,7383169.85,355030838000337,3550308005095,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,"ARTHUR RIBEIRO SABOYA,DR-AMA (JABAQUARA)","AV FRANCISCO DE PAULA Q RIBEIRO, 860",JABAQUARA,50135461,4330020.000000000000000,6165478,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
58,331365.94,7397410.64,355030869000043,3550308005027,69,SANTA CECILIA,09,SE,Centro,Centro,BORACEA - AMA,"R DR RIBEIRO DE ALMEIDA, 14",BARRA FUNDA,33921854,1137020.000000000000000,5713870,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
60,319108.42,7380764.47,355030819000016,3550308005232,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,CAPAO REDONDO - AMA,"AV COMEN SANT'ANNA, 774",JD. BOA ESPERANCA,58742846,5666000.000000000000000,6218830,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
62,330757.65,7378473.30,355030858000064,3550308005216,58,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,CESAR ANTUNES DA ROCHA-AMA (PEDREIRA),"R CORREGO AZUL, 433",PEDREIRA,56115044,4463010.000000000000000,6133460,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
65,333142.32,7397479.26,355030809000018,3550308005004,9,BOM RETIRO,09,SE,Centro,Centro,COMPLEXO PRATES - AMA,"R PRATES, 1101",BOM RETIRO,,1009000.000000000000000,6964028,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
66,330454.59,7383782.54,355030838000123,3550308005097,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,CUPECE - AMA,"AV STA CATARINA, 1523",JABAQUARA,,4378300.000000000000000,6143245,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
68,349598.83,7400398.63,355030828000052,3550308005192,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,ERMELINO MATARAZZO - AMA,"AL RODRIGO DE BRUM, 1989",V. PARANAGUA,29439944,3807230.000000000000000,6135730,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
71,332935.56,7383326.54,355030838000094,3550308005095,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,"GERALDO S FERREIRA,DR-AMA","AV ENG ARMANDO DE ARRUDA PEREIRA, 2944",PQ JABAQUARA,55882366,4309011.000000000000000,6143261,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
76,337701.93,7392281.87,355030853000067,3550308005018,53,MOOCA,25,MOOCA,Leste,Leste 1,"IGNACIO PROENCA DE GOUVEA,DR - AMA","R VITOANTONIO DEL VECCHIO, 151",MOOCA,20699923,3124070.000000000000000,6146295,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
79,319546.70,7379447.74,355030843000155,3550308005226,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,JD ANGELA - AMA,"ES GUAVIRITUBA, 49",V  SANTA LUCIA,58315665,4937000.000000000000000,3474674,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
89,327799.80,7404943.83,355030811000091,3550308005190,11,BRASILANDIA,03,FREGUESIA-BRASILANDIA,Norte,Norte 2,JD ELISA MARIA - AMA,"R ROMULO NALDI, 57",JD ELISA MARIA,39810967,2873250.000000000000000,5882281,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
96,336951.23,7405864.51,355030881000135,3550308005134,81,TREMEMBE,06,JACANA-TREMEMBE,Norte,Norte1,JD JOAMAR - AMA,"R ADAUTO BEZERRA DELGADO, 240",JD JOAMAR,29915308,2320110.000000000000000,6148395,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
103,323217.66,7390469.37,355030812000104,3550308005180,12,BUTANTA,10,BUTANTA,Oeste,Oeste,JD PERI PERI-AMA,"R JOAO GUERRA, 247",JD. PERI PERI,37420552,5535100.000000000000000,6156959,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
104,330993.55,7404119.68,355030813000228,3550308005127,13,CACHOEIRINHA,04,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,JD PERI-AMA,"AV PERI RONCHETTI, 914",JD PERI,62318771,2633000.000000000000000,6148344,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
105,319801.56,7385478.37,355030817000009,3550308005235,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,JD PIRAJUSSARA-AMA,"AV AMADEU DA SILVA SAMELO, 423",JARDIM MARTINICA,58436257,5760140.000000000000000,6131670,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
108,322187.96,7382341.35,355030846000093,3550308005224,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,JD S LUIZ-AMA,"R LUIS ANTONIO VERNEY, 98",JD. SAO LUIZ,55111153,5846380.000000000000000,6133525,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
112,345078.94,7400278.07,355030818000026,3550308005137,18,CANGAIBA,21,PENHA,Leste,Leste 1,"JOSE PIRES,DR(ENG GOULART)-AMA","R AUGUSTO CORREA LEITE, 538",ENG  GOULART,66217402,3726100.000000000000000,6143180,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
113,323895.37,7402055.55,355030863000002,3550308005113,63,PIRITUBA,02,PIRITUBA-JARAGUA,Norte,Norte 2,"JOSE SOARES HUNGRIA,DR -  AMA PIRITUBA","AV MENOTTI LAUDISIO, 100",PIRITUBA,39747000,2945000.000000000000000,6146341,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
114,357238.60,7393159.19,355030831000111,3550308005266,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,"JUSCELINO KUBITSCHEK,PRES-AMA","R UTARO KANAI, 286",COHAB PRESID. JUSCELINO,65554474,8465000.000000000000000,6135978,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
115,332325.55,7402911.34,355030851000016,3550308005128,51,MANDAQUI,05,SANTANA-TUCURUVI,Norte,Norte1,LAUSANE PAULISTA-AMA,"R VALORBE, 80",LAUZANE PTA,62318619,2442140.000000000000000,6148352,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
120,341674.72,7397323.85,355030859000135,3550308005071,59,PENHA,21,PENHA,Leste,Leste 1,MAURICE PATE - AMA,"R FREI GERMANO, 50",PENHA,61975802,3604050.000000000000000,5268125,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
123,324615.03,7387003.74,355030883000160,3550308005176,83,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,PARAISOPOLIS - AMA,"R SILVEIRA SAMPAIO, 660",VILA ANDRADE,,,6728626,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
124,324091.27,7363509.69,355030855000022,3550308005301,55,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,PARELHEIROS-AMA,"R MARIO TRAPE, 100",JD. NOVO PARELHEIROS,59208860,4890430.000000000000000,6135927,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
128,317364.52,7407596.56,355030803000014,3550308005241,3,ANHANGUERA,01,PERUS,Norte,Norte 2,PQ ANHANGUERA - AMA,"AV PIERRE RENOIR, 24X",JD. BRITANIA,39166375,5259000.000000000000000,6146317,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
138,337391.32,7387620.65,355030868000251,3550308005086,68,SACOMA,13,IPIRANGA,Sul,Sul 1,SACOMA-AMA,"ES DAS LAGRIMAS, 1403",V HELIOPOLIS,2733537,4232000.000000000000000,6133622,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
139,332699.62,7389237.90,355030890000120,3550308005046,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,SANTA CRUZ - AMA,"R PEDRO DE TOLEDO, 309",V CLEMENTINO,53390862,4039030.000000000000000,5662699,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
140,350941.94,7394071.15,355030857000076,3550308005204,57,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,SANTA MARCELINA - AMA,"R CACHOEIRA DA ILHA, 71",ITAQUERA,20706203,8270110.000000000000000,6926622,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
141,347654.40,7387960.98,355030876000172,3550308005209,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,SAPOPEMBA-AMA,"R JOAO LOPES DE LIMA, 1151",JD. SAPOPEMBA,29623480,3976020.000000000000000,6144055,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
143,326317.06,7397424.99,355030848000002,3550308005058,48,LAPA,08,LAPA,Oeste,Oeste,SOROCABANA - AMA,"R CATAO, 380",V ROMANA,38793090,5049000.000000000000000,6998208,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
144,340098.72,7396585.43,355030880000026,3550308005036,80,TATUAPE,25,MOOCA,Leste,Leste 1,TATUAPE - AMA HOSPITAL TATUAPE,"R SIRIA, 95",TATUAPE,33947129,3086040.000000000000000,6146309,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
146,345304.82,7392209.13,355030804000003,3550308005151,4,ARICANDUVA,26,ARICANDUVA-FORMOSA-CARRAO,Leste,Leste 1,V ANTONIETA-AMA/UBS INTEGRADA,"R CEL JOAO DE OLIVEIRA MELO, 440",V ANTONIETA,67253997,3474020.000000000000000,6136052,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
151,332405.76,7381197.49,355030822000166,3550308005166,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,V CLARA - AMA,"R ROLANDO CURTI, 701",V. CLARA,56236883,4414000.000000000000000,6143288,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
165,352514.46,7396937.17,355030837000041,3550308005201,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,"WALDOMIRO DE PAULA,PROF - AMA","R AUGUSTO CARLOS BAUMAN, 1074",ITAQUERA,22860086,8210590.000000000000000,6135951,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
166,336251.33,7403669.30,355030882000154,3550308005131,82,TUCURUVI,05,SANTANA-TUCURUVI,Norte,Norte1,WAMBERTO DIAS COSTA - AMA,"R PAULO CESAR, 60",TREMEMBE,62038992,2311240.000000000000000,6148891,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,6,URGENCIA/EMERGENCIA,0
172,343629.02,7388770.40,355030872000135,3550308005159,72,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,CASA DO PARTO DE SAPOPEMBA,"R S JOSE DAS ESPINHARAS, 400",VILA INDUSTRIAL,67020435,4379030.000000000000000,3739503,1,Municipal,7,CASA DO PARTO,1,AMBULATORIOS ESPECIALIZADOS,0
173,326675.96,7369715.07,355030830000331,3550308005285,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,CAPELA DO SOCORRO - CAPS INFANTIL,"R CARUANENSE, 186",GRAJAU,,4858300.000000000000000,6657184,1,Municipal,11,CENTRO DE ATENCAO  PSICOSSOCIAL INFANTIL,3,SAUDE MENTAL,0
